timestamp,n_seen,event_type,ensemble_ids,shadow_id,promoted_id,evicted_id,district
2008-01-22 09:00:00,191498,drift,"[0, 5, 16, 28, 37]",,,,Global
2008-01-22 09:00:00,191498,promotion,"[0, 5, 16, 28, 38]",,38.0,37.0,Global
2008-01-22 10:00:00,26498,drift,"[0, 1, 2, 3, 4]",,,,Midwest
2008-01-22 10:00:00,26498,promotion,"[0, 2, 3, 4, 5]",,5.0,1.0,Midwest
2008-01-22 11:00:00,192498,warning,"[0, 5, 16, 28, 38]",39.0,,,Global
2008-01-22 14:00:00,91498,drift,"[0, 1, 4, 5, 17]",,,,West
2008-01-22 14:00:00,91498,promotion,"[0, 1, 4, 5, 18]",,18.0,17.0,West
2008-01-22 18:00:00,92498,warning,"[0, 1, 4, 5, 18]",19.0,,,West
2008-01-22 18:00:00,196498,drift,"[0, 5, 16, 28, 38]",,,,Global
2008-01-22 18:00:00,196498,promotion,"[0, 5, 16, 28, 39]",,39.0,38.0,Global
2008-01-22 21:00:00,197498,warning,"[0, 5, 16, 28, 39]",40.0,,,Global
2008-01-23 06:00:00,91498,drift,"[0, 3, 5, 6, 17]",,,,South
2008-01-23 06:00:00,91498,promotion,"[0, 3, 5, 6, 18]",,18.0,17.0,South
2008-01-23 08:00:00,27498,warning,"[0, 2, 3, 4, 5]",6.0,,,Midwest
2008-01-23 09:00:00,92498,warning,"[0, 3, 5, 6, 18]",19.0,,,South
2008-01-23 11:00:00,201498,drift,"[0, 5, 16, 28, 39]",,,,Global
2008-01-23 11:00:00,201498,promotion,"[0, 5, 16, 28, 40]",,40.0,39.0,Global
2008-01-23 13:00:00,202498,warning,"[0, 5, 16, 28, 40]",41.0,,,Global
2008-01-23 17:00:00,96498,drift,"[0, 1, 4, 5, 18]",,,,West
2008-01-23 17:00:00,96498,promotion,"[0, 1, 4, 5, 19]",,19.0,18.0,West
2008-01-23 21:00:00,97498,warning,"[0, 1, 4, 5, 19]",20.0,,,West
2008-01-23 21:00:00,206498,drift,"[0, 5, 16, 28, 40]",,,,Global
2008-01-23 21:00:00,206498,promotion,"[0, 5, 16, 28, 41]",,41.0,40.0,Global
2008-01-24 07:00:00,207498,warning,"[0, 5, 16, 28, 41]",42.0,,,Global
2008-01-24 08:00:00,96498,drift,"[0, 3, 5, 6, 18]",,,,South
2008-01-24 08:00:00,96498,promotion,"[0, 3, 5, 6, 19]",,19.0,18.0,South
2008-01-24 12:00:00,97498,warning,"[0, 3, 5, 6, 19]",20.0,,,South
2008-01-24 13:00:00,211498,drift,"[0, 5, 16, 28, 41]",,,,Global
2008-01-24 13:00:00,211498,promotion,"[0, 5, 16, 28, 42]",,42.0,41.0,Global
2008-01-24 15:00:00,212498,warning,"[0, 5, 16, 28, 42]",43.0,,,Global
2008-01-24 19:00:00,101498,drift,"[0, 1, 4, 5, 19]",,,,West
